"","Time_Step","B_CL2_VAL_prob","B_TURB_VAL_prob","B_PH_VAL_prob","B_TOC_VAL_prob","B_COND_VAL_prob","B_TEMP_VAL_prob","B_PRES_OP_prob","B_PLNT_PRES_OP_prob","B_PLNT_PH_VAL_prob","B_PLNT_TURB_VAL_prob","B_PLNT_FLOW_OP_prob","B_PLNT_CL2_VAL_prob","Event_Column"
"26","02/21/2006 08:20:00",0.00288235732064657,0.0843598323829271,8.22056756000222e-09,1.99745775475435e-11,0,0,0,0,3.01299090121887e-08,9.7537099996714e-07,0,1.15463194561016e-14,0
"27","02/21/2006 08:40:00",0.00147985159158881,0.0381942367493289,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,3.01299090121887e-08,1.0084313106784e-06,0,8.21565038222616e-15,0
"28","02/21/2006 09:00:00",0.0010603600003759,0.0579592866674111,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.15890232357907e-08,1.07795166348623e-06,0,1.15463194561016e-14,0
"29","02/21/2006 09:20:00",0.000759781140749372,0.0213021069791897,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.15890232357907e-08,1.27344942213448e-06,0,2.24265050974282e-14,0
"30","02/21/2006 09:40:00",0.000544406976530354,0.112959651893709,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.15890232357907e-08,1.40737926701551e-06,0,1.60982338570648e-14,0
"31","02/21/2006 10:00:00",0.000759781140749372,0.0323256865461099,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.15890232357907e-08,1.8374816500577e-06,0,1.60982338570648e-14,0
"32","02/21/2006 10:20:00",0.000544406976530354,0.0656841509616291,5.8902940303085e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,2.15890232357907e-08,2.03073128213216e-06,0,1.60982338570648e-14,0
"33","02/21/2006 10:40:00",0.000759781140749372,0.0273588399615214,5.8902940303085e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,3.01299090121887e-08,2.48034078909054e-06,0,2.24265050974282e-14,0
"34","02/21/2006 11:00:00",0.000544406976530354,0.186326051398333,1.14727262134906e-08,1.99745775475435e-11,0,0,9.54046484813453e-07,0,3.01299090121887e-08,2.03073128213216e-06,0,1.60982338570648e-14,0
"35","02/21/2006 11:20:00",0.000390084644378841,0.0713979314887289,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,3.01299090121887e-08,2.32037613345781e-06,0,1.60982338570648e-14,0
"36","02/21/2006 11:40:00",0.000544406976530354,0.0451281898926703,8.22056756000222e-09,1.99745775475435e-11,0,0,9.54046484813453e-07,0,3.01299090121887e-08,2.56441222168391e-06,0,2.24265050974282e-14,0
"37","02/21/2006 12:00:00",0.000544406976530354,0.0104835827653957,8.22056756000222e-09,1.99745775475435e-11,0,0,1,8.55981951985996e-14,3.01299090121887e-08,2.65133326504685e-06,0,2.24265050974282e-14,1
"38","02/21/2006 12:20:00",0.0010603600003759,0.0180290350478881,5.8902940303085e-09,1.99745775475435e-11,0,0,0,0,3.01299090121887e-08,2.48034078909054e-06,0,1.60982338570648e-14,0
"39","02/21/2006 12:40:00",0.000759781140749372,0.0165862208482178,4.22058010762782e-09,1.99745775475435e-11,0,0,0,0,3.01299090121887e-08,2.65133326504685e-06,0,5.88418203051333e-15,0
"40","02/21/2006 13:00:00",0.000759781140749372,0.0604276286103774,4.22058010762782e-09,1.99745775475435e-11,0,0,0,0,3.01299090121887e-08,2.48034078909054e-06,0,8.21565038222616e-15,0
